addr_count,taken,total,bias
6567,0,14,0
6568,0,14,0
6569,14,14,0
6570,0,14,0
6571,14,14,0
5023,0,15,0
5024,15,15,0
5025,15,15,0
5026,0,15,0
5027,15,15,0
5028,15,15,0
5029,15,15,0
5015,0,12,0
5016,1,12,1
5067,0,12,0
5068,12,12,0
5069,0,12,0
5070,12,12,0
5071,12,12,0
5072,12,12,0
5073,12,12,0
5074,0,12,0
5075,12,12,0
5078,52,52,0
5080,3,52,1
5076,61,61,0
5077,52,61,1
6643,12,12,0
6644,12,12,0
5017,0,1,0
5018,1,1,0
5019,1,1,0
5065,1,1,0
5066,1,1,0
5081,2,3,1
6636,3,3,0
6637,3,3,0
6641,19,19,0
6642,2,19,1
6638,20,20,0
6640,19,20,0
7551,1,1,0
5020,1,1,0
5021,0,1,0
5022,1,1,0
5030,1,1,0
5031,0,1,0
5032,1,1,0
5064,1,1,0
5082,2,2,0
6635,2,2,0
2187,1807,1807,0
3366,2,3,1
3367,1,1,0
4836,2,2,0
3368,1,1,0
4837,2,2,0
8890,0,2,0
8891,0,2,0
8892,2,2,0
2273,0,421,0
2274,421,421,0
2275,421,421,0
6703,11,11,0
6704,0,11,0
6705,0,11,0
6706,0,11,0
6707,11,11,0
6708,11,11,0
6710,0,11,0
6711,11,11,0
6709,11,11,0
2272,407,407,0
2276,0,407,0
2277,407,407,0
7314,0,7,0
7315,7,7,0
7316,7,7,0
2478,0,846,0
2479,846,846,0
2483,846,846,0
9813,0,1,0
9814,0,1,0
9815,0,1,0
9816,1,1,0
9835,1,1,0
9817,1,1,0
9818,1,1,0
9834,1,1,0
2173,0,1841,0
2174,1841,1841,0
8874,2,2,0
8875,0,2,0
8876,2,2,0
8877,0,2,0
8878,2,2,0
8879,2,2,0
8881,0,2,0
8882,2,2,0
8883,0,2,0
8884,2,2,0
9573,0,1,0
9574,1,1,0
9601,0,1,0
9602,1,1,0
9570,1,1,0
9571,0,1,0
9572,1,1,0
4314,1,1,0
4315,1,1,0
4316,1,1,0
5236,2,2,0
5237,0,2,0
5238,2,2,0
5239,2,2,0
5288,2,2,0
5240,2,2,0
5241,0,2,0
5242,2,2,0
5243,2,2,0
5244,2,2,0
5252,0,2,0
5253,2,2,0
5254,2,2,0
5255,2,2,0
5256,2,2,0
5257,30,32,1
5258,0,2,0
5259,0,2,0
5260,2,2,0
5270,2,2,0
5271,2,2,0
5272,0,2,0
5273,2,2,0
5287,2,2,0
5245,2,2,0
5251,2,2,0
5222,2,2,0
5223,2,2,0
5224,2,2,0
5860,4,4,0
5861,4,4,0
5862,4,4,0
5863,4,4,0
5864,0,4,0
5865,4,4,0
4004,3,3,0
4005,0,3,0
4006,3,3,0
4007,1,3,1
5853,2,2,0
4008,0,3,0
4009,3,3,0
4010,3,3,0
4015,3,3,0
3991,1,4,1
5034,3,3,0
3992,0,1,0
3993,1,1,0
3994,1,1,0
4293,1,1,0
4294,1,1,0
3995,1,1,0
4002,0,1,0
4003,1,1,0
4016,1,1,0
4029,0,1,0
4030,1,1,0
4292,1,1,0
5113,2,2,0
5114,2,2,0
5218,1,2,1
10537,1,1,0
5219,2,2,0
5220,2,2,0
6633,0,2,0
6634,2,2,0
5221,2,2,0
5234,2,2,0
5235,2,2,0
5289,2,2,0
5290,2,2,0
5291,2,2,0
5851,0,2,0
5852,2,2,0
5854,0,2,0
5855,2,2,0
5856,0,2,0
5857,2,2,0
5858,2,2,0
5859,2,2,0
5866,2,2,0
6527,0,2,0
6528,2,2,0
6529,2,2,0
6530,2,2,0
6532,0,2,0
6533,2,2,0
6534,2,2,0
6632,2,2,0
3986,1,1,0
3989,1,1,0
3990,1,1,0
4295,1,1,0
4296,1,1,0
3987,1,1,0
3988,1,1,0
5033,3,3,0
5035,0,3,0
5036,3,3,0
5037,3,3,0
5045,1,3,1
5085,2,2,0
5086,2,2,0
5046,1,1,0
5049,0,1,0
5050,1,1,0
5062,1,1,0
5063,1,1,0
5087,2,2,0
5109,2,2,0
5110,2,2,0
5083,0,2,0
5084,2,2,0
5111,2,2,0
5112,2,2,0
10302,1,1,0
2873,0,55,0
2874,55,55,0
2875,1,1,0
3666,15,15,0
8784,14,14,0
3638,22,22,0
4795,3,3,0
10255,0,2,0
10256,0,2,0
10257,0,2,0
10258,0,2,0
10259,2,2,0
10221,0,5,0
10222,0,5,0
10223,0,5,0
10224,0,5,0
10225,5,5,0
10226,5,5,0
4752,0,8,0
4753,0,8,0
4754,0,8,0
4755,0,8,0
4756,0,8,0
4757,1,8,1
4908,7,7,0
4909,7,7,0
4758,8,8,0
6764,0,218,0
6765,0,218,0
6766,0,218,0
6767,0,218,0
6768,218,218,0
6844,0,10,0
6845,0,10,0
6846,0,10,0
6847,0,10,0
6848,10,10,0
4858,0,6,0
4859,6,6,0
4860,6,6,0
6906,28,28,0
6907,0,28,0
6908,0,28,0
6909,0,28,0
6910,28,28,0
6912,28,122,1
6911,122,122,0
6913,28,28,0
7750,2,2,0
7751,0,2,0
7752,2,2,0
2871,0,27,0
2872,27,27,0
2876,0,27,0
2877,27,27,0
2883,27,27,0
2884,27,27,0
2885,0,27,0
2886,27,27,0
2895,27,27,0
2903,3,1871,0
2896,1895,1895,0
2902,1871,1895,0
2907,0,24,0
2908,0,24,0
2909,24,24,0
2910,0,24,0
2911,0,27,0
2912,27,27,0
4798,3,3,0
4799,3,3,0
2887,27,27,0
2888,0,27,0
2889,0,27,0
2890,27,27,0
2892,0,204,0
2893,27,204,1
2894,0,177,0
2891,204,204,0
4800,3,3,0
4801,0,3,0
4802,3,3,0
6838,0,5,0
6839,0,5,0
6840,0,5,0
6841,0,5,0
6842,5,5,0
4884,0,1,0
4885,0,1,0
4886,0,1,0
4887,1,1,0
4888,0,1,0
4889,1,1,0
4892,1,1,0
4893,1,1,0
4894,1,1,0
4890,1,1,0
4891,1,1,0
4350,50,51,0
4351,51,51,0
3504,1,1,0
3505,0,1,0
3506,1,1,0
3509,1,1,0
3510,1,129,0
3511,128,128,0
3512,0,128,0
3513,128,128,0
3514,128,128,0
3515,1,128,0
3516,127,127,0
3517,12,127,1
3518,115,115,0
3519,0,115,0
3520,115,115,0
3521,15,115,1
3522,39,100,1
3625,61,61,0
3626,15,61,1
3627,46,46,0
3628,46,46,0
3651,15,15,0
3652,0,15,0
3653,15,15,0
3524,1,1,0
3527,0,43,0
3528,43,43,0
3525,44,44,0
3526,43,44,0
3530,13,13,0
3531,12,12,0
3534,0,376,0
3535,376,376,0
3532,388,388,0
3533,376,388,0
3617,12,12,0
3693,1,1,0
3694,0,1,0
3695,1,1,0
3648,7,7,0
3649,0,7,0
3650,7,7,0
3523,46,46,0
3620,15,15,0
3621,0,15,0
3622,15,15,0
3623,15,15,0
3624,15,15,0
3629,46,46,0
3630,0,46,0
3631,46,46,0
3632,46,46,0
3633,0,46,0
3634,46,46,0
3684,1,1,0
3685,0,1,0
3686,1,1,0
3692,1,1,0
3663,8,8,0
3664,0,8,0
3665,8,8,0
3667,8,8,0
3668,8,8,0
3669,0,8,0
3670,8,8,0
3671,8,8,0
3644,7,7,0
3645,0,7,0
3646,7,7,0
3647,7,7,0
3635,15,15,0
3636,0,15,0
3637,15,15,0
3643,15,15,0
3476,0,17,0
3477,1,17,1
3707,0,17,0
3708,17,17,0
3709,0,17,0
3710,17,17,0
3711,17,17,0
3712,0,57,0
3713,40,57,1
3714,17,17,0
3715,17,17,0
3716,17,17,0
3717,17,17,0
3719,10,17,1
6918,7,7,0
3721,91,91,0
3722,6,91,1
3723,85,85,0
3720,91,95,0
3940,4,4,0
3754,17,17,0
3755,0,17,0
3756,17,17,0
3478,0,1,0
3479,1,1,0
3480,1,1,0
3705,1,1,0
3706,1,1,0
3724,6,6,0
3738,6,6,0
3753,6,6,0
3481,1,1,0
3482,0,1,0
3483,1,1,0
3499,1,1,0
3500,0,1,0
3501,1,1,0
3502,1,1,0
3503,1,1,0
3696,1,1,0
3697,0,1,0
3698,1,1,0
3699,1,1,0
3700,0,1,0
3701,1,1,0
3702,1,1,0
3703,0,1,0
3704,1,1,0
3472,0,10,0
3473,10,10,0
3474,10,10,0
3475,10,10,0
3757,10,10,0
3758,4,10,1
3759,0,6,0
3760,0,6,0
3761,6,6,0
3941,4,4,0
6905,7,7,0
6914,7,7,0
6915,7,7,0
6916,7,7,0
6917,7,7,0
6919,7,7,0
6920,0,7,0
6921,7,7,0
6922,7,7,0
6923,7,7,0
6924,0,7,0
6925,7,7,0
6927,112,112,0
6928,7,112,1
6926,99,112,1
6929,13,13,0
6978,13,13,0
6979,7,7,0
6980,7,7,0
3455,1,1,0
3456,1,1,0
3457,1,1,0
7336,0,2,0
7337,0,2,0
7338,0,2,0
7339,2,2,0
7340,2,2,0
8449,0,11,0
8450,0,11,0
8451,0,11,0
8452,1,11,1
8468,0,10,0
8455,0,11,0
8456,11,11,0
8461,11,11,0
8462,11,11,0
8463,11,11,0
8464,0,11,0
8465,11,11,0
8453,1,1,0
8454,1,1,0
10187,2,2,0
10188,2,2,0
8457,9,9,0
8458,0,9,0
8459,9,9,0
8460,9,9,0
10189,2,2,0
10190,0,2,0
10191,2,2,0
10192,0,2,0
10193,2,2,0
10194,2,2,0
9666,0,11,0
9667,0,11,0
9668,0,11,0
9669,0,11,0
9670,0,11,0
9671,11,11,0
9672,11,11,0
9676,11,11,0
9677,1,11,1
9678,0,10,0
9679,10,10,0
9683,0,11,0
9684,11,11,0
9680,0,10,0
9681,10,10,0
9682,10,10,0
9673,11,11,0
9674,0,11,0
9675,11,11,0
9897,4,4,0
9898,0,4,0
9899,4,4,0
9905,4,4,0
9654,1,1,0
9655,0,1,0
9656,1,1,0
9657,1,1,0
9661,0,1,0
9662,1,1,0
9658,1,1,0
9659,0,1,0
9660,1,1,0
7333,2,2,0
7334,2,2,0
9900,0,11,0
9901,0,11,0
9902,0,11,0
9903,0,11,0
9904,11,11,0
9623,0,1,0
9624,0,1,0
9625,0,1,0
9626,1,1,0
9629,1,1,0
9630,1,1,0
9631,1,1,0
9638,1,1,0
9639,1,1,0
9640,1,1,0
9664,1,1,0
9665,1,1,0
9685,0,1,0
9686,1,1,0
9627,1,1,0
9628,1,1,0
9641,1,1,0
9642,1,1,0
9646,1,1,0
9647,1,1,0
9650,1,1,0
9651,0,1,0
9652,0,1,0
9653,1,1,0
9663,1,1,0
9648,1,1,0
9649,1,1,0
9643,1,1,0
9644,0,1,0
9645,1,1,0
11454,0,2,0
11455,0,2,0
11456,0,2,0
11457,0,2,0
11458,2,2,0
11446,0,1,0
11447,0,1,0
11448,0,1,0
11449,0,1,0
11450,1,1,0
9622,1,1,0
10674,1,1,0
10675,1,1,0
10676,1,1,0
10677,1,1,0
10678,0,1,0
10679,1,1,0
10433,2,2,0
10434,0,2,0
10435,0,2,0
10436,2,2,0
10395,2,2,0
10396,0,2,0
10397,2,2,0
10398,2,2,0
10392,2,2,0
10393,0,2,0
10394,2,2,0
10399,0,2,0
10400,2,2,0
10401,2,2,0
10402,2,2,0
8963,0,2,0
8964,0,2,0
8965,0,2,0
8966,0,2,0
8967,0,8,0
8968,0,8,0
8969,8,8,0
8970,6,8,1
8971,2,2,0
8972,2,2,0
9452,0,1,0
9453,0,1,0
9454,0,1,0
9455,1,1,0
9456,0,1,0
9457,1,1,0
9458,1,1,0
9278,0,360,0
9279,0,360,0
9280,360,360,0
9282,360,360,0
9281,360,360,0
8924,0,361,0
8925,0,361,0
8926,0,361,0
8927,361,361,0
8901,0,1,0
8902,1,1,0
8903,1,1,0
8904,0,1,0
8905,1,1,0
8906,1,1,0
8907,1,1,0
8908,1,1,0
8909,1,1,0
8910,1,1,0
8912,0,1,0
8913,0,1,0
8914,0,1,0
8915,0,1,0
8916,0,1,0
8917,1,1,0
8919,1,1,0
8920,1,1,0
8921,1,1,0
8922,1,1,0
8923,1,1,0
8911,1,1,0
8918,1,1,0
8930,0,2,0
8931,0,2,0
8932,0,2,0
8933,0,2,0
8934,0,2,0
8935,0,2,0
8936,1,2,1
8962,1,1,0
8973,0,1,0
8974,1,1,0
8975,0,1,0
8940,2,2,0
8941,2,2,0
8942,0,2,0
8943,2,2,0
8944,2,2,0
8947,8,8,0
8948,2,8,1
8945,8,8,0
8946,8,8,0
8937,0,1,0
8938,0,1,0
8939,1,1,0
8949,2,2,0
8898,1,1,0
8899,0,1,0
8900,1,1,0
8928,0,1,0
8929,1,1,0
8950,0,1,0
8951,1,1,0
8956,0,1,0
8957,0,1,0
8958,0,1,0
8959,0,1,0
8960,0,1,0
8961,1,1,0
9286,0,360,0
9287,0,360,0
9288,360,360,0
9292,0,360,0
9293,360,360,0
9289,0,360,0
9290,230040,230400,0
9291,360,360,0
9237,0,360,0
9238,0,360,0
9239,0,360,0
9240,0,360,0
9241,0,360,0
9242,0,360,0
9243,360,360,0
9276,360,360,0
9277,360,360,0
9283,0,360,0
9284,360,360,0
9295,360,360,0
9296,0,360,0
9297,0,360,0
9298,360,360,0
9244,360,360,0
9257,360,360,0
9266,360,360,0
9275,360,360,0
9285,360,360,0
9294,360,360,0
3087,1,1,0
3088,1,1,0
3089,1,1,0
4324,1,1,0
4325,1,1,0
4326,1,1,0
8737,11,11,0
8772,0,11,0
8773,11,11,0
8774,0,11,0
8775,11,11,0
8790,2,2,0
8791,2,2,0
8782,11,11,0
8783,11,11,0
8785,11,11,0
8786,0,11,0
8787,11,11,0
8823,2,2,0
8824,2,2,0
8825,2,2,0
8829,5,5,0
8838,5,5,0
8839,5,5,0
8776,2,2,0
8777,2,2,0
8781,2,2,0
11877,1,1,0
11878,1,1,0
6692,0,12,0
6693,12,12,0
6694,0,12,0
6695,12,12,0
6697,12,12,0
6698,12,12,0
6696,6,6,0
8720,1,1,0
8714,1,1,0
7723,2,2,0
9819,3,3,0
9820,0,3,0
9821,3,3,0
9822,0,3,0
9823,3,3,0
9827,3,3,0
9828,3,3,0
9829,3,3,0
9832,0,3,0
9833,3,3,0
9824,3,3,0
9825,3,3,0
9826,3,3,0
3467,0,10,0
3468,10,10,0
3469,0,10,0
3470,10,10,0
3969,1,1,0
3970,1,1,0
3971,1,1,0
3964,2,2,0
3825,6,6,0
3826,10,10,0
3827,0,10,0
3828,10,10,0
3832,1,1,0
3834,0,1,0
3835,1,1,0
3836,0,1,0
3837,0,1,0
3838,1,1,0
3843,1,1,0
3867,1,1,0
3869,0,1,0
3870,1,1,0
3871,0,1,0
3872,0,1,0
3873,1,1,0
3878,1,1,0
3914,1,1,0
3916,0,1,0
3917,1,1,0
3918,0,1,0
3919,0,1,0
3920,1,1,0
3925,1,1,0
3937,1,1,0
3942,1,1,0
3899,1,1,0
3900,0,1,0
3901,1,1,0
3902,0,1,0
3903,0,1,0
3904,1,1,0
3909,1,1,0
3882,1,1,0
3883,0,1,0
3884,1,1,0
3888,0,1,0
3889,0,1,0
3890,1,1,0
3895,1,1,0
3950,1,1,0
3952,1,1,0
3958,1,1,0
3959,1,1,0
3961,1,1,0
3962,0,1,0
3963,1,1,0
3471,1,1,0
3762,0,1,0
3763,1,1,0
3817,0,1,0
3818,0,1,0
3819,1,1,0
3824,1,1,0
3960,1,1,0
3953,1,1,0
3954,1,1,0
3820,1,1,0
3821,0,1,0
3822,0,1,0
3823,1,1,0
3905,1,1,0
3906,0,1,0
3907,0,1,0
3908,1,1,0
3921,1,1,0
3922,0,1,0
3923,0,1,0
3924,1,1,0
3891,1,1,0
3892,0,1,0
3893,0,1,0
3894,1,1,0
3839,1,1,0
3840,0,1,0
3841,0,1,0
3842,1,1,0
3874,1,1,0
3875,0,1,0
3876,0,1,0
3877,1,1,0
3463,1,1,0
3466,1,1,0
3829,1,1,0
3830,1,1,0
3831,1,1,0
3844,1,1,0
3845,1,1,0
3846,1,1,0
3851,1,1,0
3864,0,1,0
3865,0,1,0
3866,1,1,0
3879,1,1,0
3880,1,1,0
3881,1,1,0
3896,1,1,0
3897,1,1,0
3898,1,1,0
3910,1,1,0
3912,1,1,0
3913,1,1,0
3926,1,1,0
3927,1,1,0
3928,1,1,0
3935,0,1,0
3936,1,1,0
3943,1,1,0
3944,1,1,0
3945,1,1,0
3949,1,1,0
3955,1,1,0
3956,1,1,0
3957,1,1,0
3965,1,1,0
3967,1,1,0
3968,1,1,0
3973,1,1,0
3974,1,1,0
3975,0,1,0
3976,1,1,0
3464,1,1,0
3465,1,1,0
2167,715,715,0
2170,715,715,0
2171,0,715,0
2172,715,715,0
2178,715,715,0
2179,715,715,0
2182,0,715,0
2183,715,715,0
2596,0,676,0
2597,0,676,0
2598,0,676,0
2599,676,676,0
2600,676,676,0
2601,676,676,0
2605,676,676,0
2608,676,676,0
2207,0,3054,0
2208,0,3054,0
2209,3054,3054,0
2161,1,1,0
2162,1,1,0
2163,1,1,0
2296,0,3054,0
2297,0,3054,0
2298,3054,3054,0
4921,436,1375,1
4922,0,939,0
4923,939,939,0
4925,540,939,1
5098,840,840,0
4928,1375,1375,0
4926,441,540,1
4927,535,789,1
5177,104,254,1
5187,139,150,1
5190,11,11,0
5192,1,1,0
5100,436,436,0
5097,441,441,0
5099,840,840,0
5101,150,840,1
5102,690,690,0
5178,25,104,1
5180,104,104,0
5188,105,139,1
5204,34,34,0
5205,34,34,0
5179,25,25,0
5191,1,11,1
5193,10,10,0
5189,105,105,0
4019,16,566,0
4919,199,550,1
5094,0,351,0
5095,351,351,0
5096,15,351,0
4920,535,535,0
4929,0,535,0
4930,550,550,0
4020,16,16,0
4017,213,213,0
4018,213,213,0
4021,16,213,1
5172,0,197,0
5173,197,197,0
5174,184,197,1
5194,0,13,0
5195,0,13,0
5196,13,13,0
5199,0,13,0
5200,0,13,0
5201,13,13,0
5202,13,13,0
5203,13,13,0
4023,200,200,0
4024,0,200,0
4025,16,200,1
5175,149,184,1
4027,200,200,0
4028,200,200,0
4026,16,16,0
4022,16,16,0
5176,149,149,0
4924,1746,1746,0
10260,0,2,0
10261,0,2,0
10262,0,2,0
10263,0,2,0
10264,2,2,0
10265,2,2,0
10266,0,2,0
10267,2,2,0
10268,2,2,0
10269,2,2,0
10270,2,2,0
7347,7,7,0
7348,0,7,0
7349,0,7,0
7350,0,7,0
7351,7,7,0
7352,0,7,0
7353,0,7,0
7354,7,7,0
7355,7,7,0
7359,7,7,0
7360,7,7,0
7356,0,7,0
7357,0,7,0
7358,7,7,0
7361,0,7,0
7362,7,7,0
7363,7,7,0
7364,7,7,0
6849,0,12,0
6850,0,12,0
6851,0,12,0
6852,0,12,0
6853,6,12,1
6854,6,6,0
6855,6,6,0
6856,0,6,0
6857,6,6,0
6858,6,6,0
6859,6,6,0
6876,6,6,0
5051,0,85,0
5052,0,85,0
5053,0,85,0
5054,0,85,0
5055,4,85,0
5056,81,81,0
5057,81,81,0
5058,76,81,1
5059,5,5,0
6639,53,129,1
5060,81,81,0
5061,81,81,0
5079,4,4,0
5088,0,257,0
5089,0,257,0
5090,0,257,0
5091,0,257,0
5092,257,257,0
5093,257,257,0
5103,0,257,0
5104,257,257,0
5105,250,257,0
6862,7,7,0
5108,257,257,0
5106,250,250,0
5107,250,250,0
3996,16,16,0
3997,0,16,0
3998,16,16,0
3999,16,16,0
4000,16,16,0
4001,16,16,0
4910,0,7,0
4911,0,7,0
4912,0,7,0
4913,7,7,0
4914,7,7,0
4915,7,7,0
4916,0,7,0
4917,0,7,0
4918,7,7,0
4931,7,7,0
4932,7,7,0
4933,7,7,0
4934,7,7,0
4935,7,7,0
4936,7,7,0
5038,0,24,0
5039,0,24,0
5040,0,24,0
5041,24,24,0
5042,24,24,0
5043,61,85,1
5044,24,24,0
5261,0,14,0
5262,7,14,1
6539,7,7,0
5264,7,271,0
5263,271,271,0
5265,0,7,0
5266,0,14,0
5267,0,70,0
5268,56,70,1
5269,14,14,0
2227,0,402,0
2228,34,402,1
2229,83,368,1
2230,21,285,1
2231,29,264,1
2232,235,235,0
2234,68,733,1
2235,27,665,0
2236,100,638,1
2237,40,538,1
2233,733,733,0
2238,207,207,0
2787,68,68,0
2750,27,27,0
2574,100,100,0
4772,34,34,0
2776,83,83,0
2918,21,21,0
2477,13,13,0
2631,0,6,0
2632,6,6,0
2635,6,6,0
2657,0,6,0
2658,0,6,0
2659,6,6,0
2663,6,6,0
2565,7,7,0
2566,0,7,0
2567,7,7,0
2569,7,7,0
2570,7,7,0
2571,0,7,0
2572,7,7,0
9632,0,1,0
9633,0,1,0
9634,1,1,0
9635,0,1,0
9636,1,1,0
9637,1,1,0
4737,0,88,0
4738,88,88,0
4740,88,88,0
4739,88,88,0
2507,0,24,0
2508,24,24,0
2518,20,24,1
2524,4,4,0
2529,0,4,0
2530,4,4,0
2531,0,4,0
2532,4,4,0
2544,0,4,0
2545,4,4,0
2551,4,4,0
2558,4,4,0
2564,4,4,0
2573,4,4,0
2575,0,4,0
2576,4,4,0
2520,24,24,0
2519,20,20,0
2267,0,372,0
2268,372,372,0
2271,372,372,0
2278,0,372,0
2279,0,372,0
2280,372,372,0
2283,372,372,0
2986,0,6,0
2987,0,6,0
2988,0,6,0
2989,6,6,0
2994,6,6,0
9566,1,1,0
9567,0,1,0
9568,0,1,0
9569,1,1,0
9603,0,1,0
9604,1,1,0
9605,1,1,0
8738,16,42,1
8739,0,26,0
8740,9,42,1
8778,0,33,0
8779,33,33,0
8822,0,25,0
8780,25,58,1
8742,51,51,0
8768,51,51,0
8769,42,51,1
8770,9,9,0
8771,42,42,0
8830,16,16,0
8741,9,9,0
9940,0,2,0
9941,2,2,0
9942,2,2,0
9943,2,2,0
10143,2,2,0
10149,2,2,0
10151,2,2,0
10184,0,2,0
10185,2,2,0
10150,2,2,0
2247,49,49,0
2263,45,49,1
2354,4,4,0
2264,45,45,0
2625,0,6,0
2626,0,6,0
2627,6,6,0
11481,0,1,0
11482,0,1,0
11483,1,1,0
2621,0,5,0
2622,0,5,0
2623,5,5,0
3764,12,12,0
3765,0,12,0
3766,12,12,0
3887,6,6,0
3812,4,4,0
3814,0,12,0
3815,0,12,0
3816,12,12,0
3767,0,12,0
3768,6,12,1
3769,6,6,0
3811,4,6,1
3813,12,12,0
3885,6,6,0
3886,6,6,0
10847,1,1,0
10848,1,1,0
2840,5,5,0
2845,5,5,0
2851,0,5,0
2852,5,5,0
2854,5,5,0
2855,5,5,0
2856,0,5,0
2857,5,5,0
2834,0,5,0
2835,0,5,0
2836,5,5,0
2838,0,5,0
2839,5,5,0
2853,5,5,0
2858,5,5,0
2837,5,5,0
2831,0,5,0
2832,5,5,0
2833,5,5,0
6959,0,34,0
6960,34,34,0
6961,0,34,0
6962,34,34,0
2667,0,1207,0
2668,0,1207,0
2669,1207,1207,0
2670,1207,1207,0
2674,1207,1207,0
2675,0,1207,0
2676,0,1207,0
2677,154,1207,1
2678,0,1053,0
2679,0,1053,0
2680,1010,1053,0
2914,0,43,0
2915,41,43,0
3537,0,2,0
2724,1207,1207,0
2742,1207,1207,0
2743,476,1207,1
2744,289,1020,1
2745,65,1207,1
2746,0,1207,0
2747,1207,1207,0
2777,0,154,0
2778,119,154,1
2681,1045,1045,0
2708,1039,1045,0
3605,0,6,0
3606,0,6,0
3607,6,6,0
3610,6,10,1
3611,0,4,0
3608,0,10,0
3609,10,10,0
3612,6,6,0
2709,0,1039,0
2710,807,1039,1
2711,232,232,0
2779,0,119,0
2780,119,119,0
2782,119,776,1
2783,0,657,0
2784,0,657,0
2785,0,657,0
2781,763,776,0
2961,0,13,0
2962,13,13,0
2916,0,41,0
2917,41,41,0
2786,119,119,0
2712,349,1039,1
2713,690,690,0
2720,0,3767,0
2721,0,3767,0
2714,3530,4457,1
2715,3799,4457,1
2723,658,658,0
2716,690,3799,1
2722,0,3109,0
2717,0,3799,0
2718,32,3799,0
2719,3767,3767,0
2774,0,349,0
2775,349,349,0
6930,0,13,0
6931,13,13,0
6932,0,13,0
6933,13,13,0
6976,0,13,0
6977,13,13,0
6934,13,13,0
6935,0,13,0
6936,13,13,0
6937,0,13,0
6938,13,13,0
6939,0,13,0
6940,13,13,0
6941,0,13,0
6942,28,28,0
6943,0,28,0
6944,28,28,0
6945,13,28,1
6946,0,15,0
6947,15,15,0
6948,0,15,0
6949,15,15,0
6950,0,15,0
6951,15,15,0
6952,0,15,0
6953,0,15,0
6954,0,15,0
6955,0,15,0
6956,15,15,0
6969,0,13,0
6970,13,13,0
6967,0,13,0
6968,13,13,0
6971,0,13,0
6972,13,13,0
6973,0,13,0
6974,13,13,0
6957,15,15,0
7532,2,2,0
7533,2,2,0
7534,2,2,0
6975,13,13,0
6958,15,15,0
6963,15,15,0
6964,2,15,1
6965,0,13,0
6966,13,13,0
4819,3,3,0
4821,0,3,0
4822,3,3,0
4829,3,3,0
4825,0,21,0
4826,0,21,0
4827,0,21,0
4828,3,23,1
4823,0,23,0
4824,21,23,1
4838,0,2,0
4839,2,2,0
3687,0,1,0
3688,1,1,0
3690,0,1,0
3691,1,1,0
4310,1,1,0
4311,1,1,0
4312,1,1,0
3847,1,1,0
3848,1,1,0
3849,0,1,0
3850,1,1,0
3311,0,11,0
3312,11,11,0
3313,11,11,0
3319,11,11,0
3306,0,6,0
3307,6,6,0
3328,0,6,0
3329,6,6,0
3308,6,6,0
3309,0,6,0
3310,6,6,0
3320,3,6,1
3321,0,3,0
3322,3,3,0
3327,3,3,0
3095,1,1,0
3107,1,1,0
3111,1,1,0
3297,1,1,0
3302,0,1,0
3303,0,1,0
3304,1,1,0
3305,1,1,0
3330,0,1,0
3331,1,1,0
3347,25,25,0
3348,0,25,0
3349,25,25,0
3351,0,692,0
3352,25,692,0
3350,692,692,0
3353,0,25,0
3354,25,25,0
3355,25,25,0
3356,0,25,0
3357,0,25,0
3358,25,25,0
3360,23,208,1
3359,208,210,0
3361,3,25,1
3362,22,22,0
3363,1,4,1
3364,3,3,0
3365,3,3,0
3371,0,25,0
3372,25,25,0
3379,1,1,0
4808,7,7,0
4809,7,7,0
4968,3,3,0
4969,3,3,0
4973,0,7,0
4974,7,7,0
4975,0,7,0
4976,7,7,0
4977,7,7,0
4979,0,21,0
4978,21,28,1
4980,0,7,0
4981,7,7,0
4982,7,7,0
3333,0,25,0
3334,25,25,0
3344,0,25,0
3345,25,25,0
3346,25,25,0
4787,1,1,0
4788,0,1,0
4789,0,1,0
4790,1,1,0
4791,0,1,0
4792,0,1,0
4793,3,3,0
4794,3,3,0
4803,0,3,0
4804,0,3,0
4805,0,3,0
4806,3,3,0
4807,3,3,0
4810,3,3,0
4811,0,3,0
4812,3,3,0
4813,0,3,0
4814,3,3,0
4815,0,3,0
4816,3,3,0
4817,0,3,0
4818,3,3,0
4830,3,3,0
4833,2,3,1
4840,1,1,0
4841,0,1,0
4842,0,1,0
4843,1,1,0
4832,3,3,0
4831,3,3,0
4322,1,1,0
1,214,214,0
137,113,113,0
5929,4,4,0
214,51,51,0
582,0,1,0
583,1,1,0
584,1,1,0
585,1,31,0
586,28,30,1
587,30,30,0
588,1,1,0
589,1,1,0
600,1,1,0
606,1,1,0
607,1,1,0
608,1,1,0
609,1,1,0
983,1,1,0
2105,1,1,0
355,13,13,0
359,13,13,0
527,1,1,0
577,1,1,0
578,1,1,0
981,0,1,0
982,1,1,0
509,0,1,0
510,28,29,0
511,0,1,0
512,0,1,0
513,0,1,0
514,1,1,0
516,1,17,1
515,17,17,0
525,1,1,0
580,0,1,0
581,1,1,0
610,0,1,0
611,0,1,0
612,1,1,0
614,1,30,0
615,1,29,0
617,1,29,0
619,28,28,0
618,27,29,1
843,0,2,0
844,2,2,0
848,2,2,0
616,1,1,0
941,0,1,0
942,0,1,0
943,1,1,0
962,1,1,0
940,1,1,0
963,0,1,0
964,0,1,0
965,0,1,0
966,1,1,0
967,1,1,0
969,0,1,0
970,1,1,0
971,1,1,0
973,1,1,0
979,1,1,0
613,1,1,0
517,0,1,0
